	    ID 	             X 	              Y 	              Z 	  DX 	  DY 	  DZ 	  BV 	        AbsMag 	
	  8018 	 15569.7098537 	 -9805.91352769 	 -7494.93216716 	 0.0 	 0.0 	 0.0 	 0.0 	 20.7236359863 	
	  8019 	 28852.0480351 	 -18325.7963236 	 -13955.3901625 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8650917429 	
	  8020 	 27429.5133872 	 -17403.2290564 	 -13265.3259337 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4805575516 	
	  8021 	 48491.9934826 	 -30197.2451719 	 -23534.6319326 	 0.0 	 0.0 	 0.0 	 0.0 	 17.5445446598 	
	  8022 	 40281.8661731 	 -25126.0763369 	 -19378.2720898 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0098101789 	
	  8023 	 22210.4740216 	 -13752.0653107 	 -10488.1070932 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3261144464 	
	  8024 	 47749.9778054 	 -29375.3507793 	 -22330.4939881 	 0.0 	 0.0 	 0.0 	 0.0 	 16.9149054346 	
	  8025 	 10637.1297059 	 -6607.93498746 	 -4988.16529549 	 0.0 	 0.0 	 0.0 	 0.0 	 21.0823961477 	
	  8026 	 30175.4967775 	  -19739.864706 	 -14825.7028582 	 0.0 	 0.0 	 0.0 	 0.0 	  19.328025224 	
	  8027 	 28339.6086975 	 -18233.6858564 	 -13725.0174094 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8086239241 	
	  8028 	 75401.5146975 	 -48635.7303566 	 -36480.8530205 	 0.0 	 0.0 	 0.0 	 0.0 	 15.5777891114 	
	  8029 	 19911.7249561 	 -12727.4502675 	 -9454.24772255 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2246971427 	
	  8030 	 119847.518205 	 -77491.0159278 	 -56705.5374226 	 0.0 	 0.0 	 0.0 	 0.0 	 14.8173290074 	
	  8031 	 27099.7016982 	 -17526.7370102 	 -12780.6146098 	 0.0 	 0.0 	 0.0 	 0.0 	 20.3425040711 	
	  8032 	 23537.6059971 	 -14823.7566346 	 -11116.7798207 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0552111972 	
	  8033 	 21256.3372208 	 -13363.0246156 	 -10017.4005659 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5445029277 	
	  8034 	 41921.4366863 	 -26405.2839304 	 -19691.8622948 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5662349605 	
	  8035 	 31246.3531677 	 -19840.9392544 	 -14413.7698698 	 0.0 	 0.0 	 0.0 	 0.0 	  17.772472336 	
	  8036 	 41543.6222555 	 -26124.6807331 	 -19000.8044538 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4319480051 	
	  8037 	 27967.4106567 	 -19855.5800348 	 -14531.6115366 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5710167255 	
	  8038 	 29535.6989254 	 -20510.2635266 	 -15102.1073335 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2601866724 	
	  8039 	 38350.7276019 	 -26571.9755491 	 -19335.0146346 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7815504977 	
	  8040 	  73924.261721 	 -51540.7348984 	  -37208.198511 	 0.0 	 0.0 	 0.0 	 0.0 	 16.6235213634 	
	  8041 	 21851.8547693 	 -15610.3400269 	 -11368.6899478 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0333557583 	
	  8042 	 45858.4581438 	 -32874.0033341 	 -23571.4715565 	 0.0 	 0.0 	 0.0 	 0.0 	  17.555127526 	
	  8043 	  69070.601032 	 -49404.5938823 	  -35420.478572 	 0.0 	 0.0 	 0.0 	 0.0 	 17.4213598133 	
	  8044 	  46927.217319 	 -33143.1056056 	 -23576.6758537 	 0.0 	 0.0 	 0.0 	 0.0 	   18.27879582 	
	  8045 	 14890.0124398 	 -10432.1965702 	  -7405.2953486 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0136213773 	
	  8046 	 34264.1582999 	 -23748.1554873 	  -17121.420797 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7051407038 	
	  8047 	 35105.7093177 	 -24053.2517096 	 -17414.9035791 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5427731485 	
	  8048 	 33105.2064087 	 -22787.3943405 	 -16373.5011171 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6124735409 	
	  8049 	 52253.0781622 	 -35422.6629082 	 -25689.3375115 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2376227869 	
	  8050 	 55594.2795972 	 -37522.2144533 	 -27049.0037058 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8236095718 	
	  8051 	 77825.3901264 	 -54055.7580312 	 -38614.1331937 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6554371489 	
	  8052 	 40197.6708471 	 -27754.1048938 	 -19665.2869718 	 0.0 	 0.0 	 0.0 	 0.0 	 15.2382785522 	
	  8053 	 31328.7894698 	 -21571.6772801 	 -15300.5254688 	 0.0 	 0.0 	 0.0 	 0.0 	 19.7383641889 	
	  8054 	 80353.1896107 	 -55458.5223414 	 -38780.5063506 	 0.0 	 0.0 	 0.0 	 0.0 	 13.7274856041 	
	  8055 	 35668.1817971 	 -25769.2444171 	 -18046.8825815 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7933823592 	
	  8056 	 55996.7788471 	 -39942.0457802 	 -28019.5910573 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8416536933 	
	  8057 	 30617.3318389 	 -21903.3165395 	 -15223.1385658 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1507016163 	
	  8058 	 28360.4534789 	 -20150.2875963 	  -13991.913824 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9751871554 	
	  8059 	 30617.5108576 	 -21871.7936888 	 -15117.9144745 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2612569673 	
	  8060 	 57268.2967526 	 -41905.7247072 	 -28758.4838305 	 0.0 	 0.0 	 0.0 	 0.0 	 16.1055370335 	
	  8061 	 40503.0449959 	 -29476.3434615 	 -19994.9272464 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1748096073 	
	  8062 	 31096.4817227 	 -22442.4812076 	 -15108.4772164 	 0.0 	 0.0 	 0.0 	 0.0 	 16.0080341153 	
	  8063 	  34141.866231 	  -23844.959296 	 -16505.7822932 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9290223992 	
	  8064 	 40347.7541245 	  -28476.514061 	 -19666.3576017 	 0.0 	 0.0 	 0.0 	 0.0 	 15.1523708178 	
	  8065 	  32236.317401 	 -22810.1556109 	 -15563.8408411 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5073023473 	
	  8066 	 86481.0422546 	 -59691.1723049 	 -40968.2656194 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4102730216 	
	  8067 	  42438.788923 	  -29565.626678 	 -20043.3429348 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9393381674 	
	  8068 	 27335.5481704 	 -19703.8760537 	 -13233.0565925 	 0.0 	 0.0 	 0.0 	 0.0 	  18.359871926 	
	  8069 	 57586.3985356 	 -40393.0897935 	 -27310.0390467 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0243161072 	
	  8070 	 22205.4919094 	 -15649.7756826 	  -10485.466783 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5531628913 	
	  8071 	  56307.442261 	 -39602.3428987 	 -26483.2989702 	 0.0 	 0.0 	 0.0 	 0.0 	 17.1486905441 	
	  8072 	 20157.3205169 	 -13427.8459632 	 -9725.30009747 	 0.0 	 0.0 	 0.0 	 0.0 	  18.707034496 	
	  8073 	 48571.6630284 	 -32507.5379486 	 -23380.9315064 	 0.0 	 0.0 	 0.0 	 0.0 	  18.642106409 	
	  8074 	 48063.7534635 	 -32410.3131165 	 -23018.8924213 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1938635493 	
	  8075 	 23280.6468986 	 -15309.2815247 	  -10849.270716 	 0.0 	 0.0 	 0.0 	 0.0 	 20.1313538018 	
	  8076 	 20140.9280722 	 -13757.4131541 	 -9563.71421031 	 0.0 	 0.0 	 0.0 	 0.0 	  19.567844481 	
	  8077 	 32343.9590328 	 -21569.1072575 	  -15098.690853 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0725743736 	
	  8078 	 36885.0627649 	 -24705.8764405 	 -17282.3858659 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6192148348 	
	  8079 	   34561.67465 	 -23165.8843177 	 -16107.0075321 	 0.0 	 0.0 	 0.0 	 0.0 	  19.393893584 	
	  8080 	 37538.9247678 	 -25231.9787819 	 -17391.1998755 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2590131951 	
	  8081 	 48869.0397247 	 -32836.9521883 	 -22479.4994337 	 0.0 	 0.0 	 0.0 	 0.0 	  17.825881345 	
	  8082 	 60992.0460867 	 -40953.1159385 	 -28044.3374153 	 0.0 	 0.0 	 0.0 	 0.0 	 16.3216530035 	
	  8083 	  34625.379716 	 -22074.5681003 	 -15575.1182272 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6359672253 	
	  8084 	 47177.4000492 	  -30084.314571 	 -21157.0654972 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7399809985 	
	  8085 	 46252.4194575 	 -30641.5247923 	 -21208.4559387 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6603162991 	
	  8086 	 26722.3732276 	 -17632.6938024 	 -12118.8895769 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3552647901 	
	  8087 	 29603.8546414 	 -19382.0122692 	 -13244.5102269 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6898370993 	
	  8088 	  16901.330856 	 -10966.9437076 	 -7426.94534671 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0864556157 	
	  8089 	 27899.0366527 	 -19378.9023886 	 -13080.3305747 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6240528453 	
	  8090 	 63348.9920817 	 -43673.8539746 	 -29564.1314853 	 0.0 	 0.0 	 0.0 	 0.0 	  18.521620705 	
	  8091 	 10310.8904247 	 -6999.25952876 	 -4772.04544917 	 0.0 	 0.0 	 0.0 	 0.0 	 21.7054602977 	
	  8092 	 19072.1519934 	 -12956.0300934 	 -8812.12018492 	 0.0 	 0.0 	 0.0 	 0.0 	  19.479200013 	
	  8093 	 52761.9596746 	 -35625.4198153 	 -24136.6926478 	 0.0 	 0.0 	 0.0 	 0.0 	  16.390567304 	
	  8094 	 38104.3084561 	 -25975.3808951 	 -17604.5040812 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7161502544 	
	  8095 	 57388.8425245 	 -40299.5291497 	 -26462.5448009 	 0.0 	 0.0 	 0.0 	 0.0 	 16.4356846841 	
	  8096 	 21275.2687161 	  -14676.159805 	 -9693.01146716 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8476277046 	
	  8097 	 32850.8586455 	 -22065.7693181 	  -14784.940518 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9925079598 	
	  8098 	 31433.2980223 	 -21010.2481805 	 -13928.5830869 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5755801599 	
	  8099 	 46956.9582145 	 -30753.1452597 	 -20567.9349226 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0117878578 	
	  8100 	 33588.2636845 	 -22427.5204593 	 -14789.5678388 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6865597892 	
	  8101 	 48785.2846944 	 -32778.5497165 	 -21487.5842506 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5426073139 	
	  8102 	 27347.7296818 	 -18508.4194439 	 -11998.8886287 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0060132848 	
	  8103 	 43294.8976731 	  -29186.732185 	 -18940.2532848 	 0.0 	 0.0 	 0.0 	 0.0 	 16.8428310465 	
	  8104 	 42374.7770622 	 -28059.3973242 	 -18259.2370917 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8969580206 	
	  8105 	 53959.2343992 	 -36267.8350239 	 -23556.9881638 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0535953788 	
	  8106 	 35163.5808721 	 -23529.7806233 	  -15227.085981 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5022363293 	
	  8107 	 43639.7571549 	 -23267.6297591 	 -22553.7531708 	 0.0 	 0.0 	 0.0 	 0.0 	 15.5956263334 	
	  8108 	 37916.6456975 	 -19989.2245849 	 -19366.1367737 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0382898066 	
	  8109 	 11170.8366364 	 -5987.45151064 	 -5664.01709577 	 0.0 	 0.0 	 0.0 	 0.0 	 21.6290947163 	
	  8110 	 46214.1050231 	  -24652.652897 	 -23260.5476974 	 0.0 	 0.0 	 0.0 	 0.0 	 16.5472720077 	
	  8111 	 55959.0616763 	 -30152.9847013 	 -28318.6950163 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2019774434 	
	  8112 	 57402.7713438 	 -31113.7994026 	 -28795.0456364 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1211760298 	
	  8113 	 43239.0746276 	 -22931.1461576 	 -21517.3959302 	 0.0 	 0.0 	 0.0 	 0.0 	  15.434036815 	
	  8114 	 40658.7284896 	 -21329.1996442 	 -20035.5046726 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9655730654 	
	  8115 	 39724.1267438 	 -20222.7748156 	 -19201.9567499 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3619950765 	
	  8116 	 51940.7628263 	 -26629.8827543 	 -25145.5950381 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5533729972 	
	  8117 	 59972.0111302 	 -30881.1846252 	 -28975.7707219 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6355574264 	
	  8118 	 55221.9395547 	 -28657.0451726 	 -26528.6187817 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9148334079 	
	  8119 	 20323.2121845 	 -10593.2694365 	 -9742.03845715 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6567861438 	
	  8120 	 27280.4229819 	 -14270.2041778 	 -12992.2570681 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6944743084 	
	  8121 	  11065.141874 	 -6081.34380871 	 -5550.26399441 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5657853853 	
	  8122 	 36969.7395189 	 -19987.9674817 	 -18331.6895209 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5827981274 	
	  8123 	  28538.183719 	 -15551.1342064 	 -14153.1554687 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8193894794 	
	  8124 	 61406.1919307 	  -33366.528256 	 -30404.3476045 	 0.0 	 0.0 	 0.0 	 0.0 	 17.4398978693 	
	  8125 	 30918.9838796 	 -16858.5287588 	 -15292.5913021 	 0.0 	 0.0 	 0.0 	 0.0 	 19.7319947047 	
	  8126 	 27919.0262468 	 -15259.4698068 	 -13816.8087241 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9684671237 	
	  8127 	 8471.33872659 	 -4631.93081698 	 -4185.86514614 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0865176579 	
	  8128 	  36262.320337 	 -19742.6695683 	 -17836.0758239 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5262967037 	
	  8129 	 13607.5722204 	 -7359.34947103 	 -6598.73917484 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1824274398 	
	  8130 	 50176.1663225 	 -27945.1915457 	 -24960.0805043 	 0.0 	 0.0 	 0.0 	 0.0 	   18.70303157 	
	  8131 	 52306.4672124 	 -29522.5081301 	   -25970.07681 	 0.0 	 0.0 	 0.0 	 0.0 	  19.234052177 	
	  8132 	 89120.1259646 	 -49776.9509985 	 -43883.7151643 	 0.0 	 0.0 	 0.0 	 0.0 	 16.2368361034 	
	  8133 	 38304.9391787 	 -21425.3445192 	 -18873.0546762 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0448285526 	
	  8134 	 20044.0289365 	 -11025.2470738 	 -9801.82447458 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5996520676 	
	  8135 	 52157.5217189 	 -27436.1438073 	 -24658.9802278 	 0.0 	 0.0 	 0.0 	 0.0 	 16.9285108276 	
	  8136 	 35221.0134087 	 -18725.0651188 	 -16616.0335382 	 0.0 	 0.0 	 0.0 	 0.0 	  16.771785813 	
	  8137 	 64914.4622081 	 -35689.0160878 	 -30954.9494633 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1631375553 	
	  8138 	 33867.9409237 	 -18149.9051214 	 -15712.5932331 	 0.0 	 0.0 	 0.0 	 0.0 	 15.0204588557 	
	  8139 	 32491.4283388 	 -17402.9665336 	 -14952.3907444 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4685007462 	
	  8140 	 48144.6120736 	 -23955.5684311 	 -22442.4467214 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8893876272 	
	  8141 	 79878.6572725 	  -40841.819022 	 -37444.1713167 	 0.0 	 0.0 	 0.0 	 0.0 	 17.1020509512 	
	  8142 	 25315.5830379 	 -12920.4266095 	 -11732.8706329 	 0.0 	 0.0 	 0.0 	 0.0 	 20.0150715608 	
	  8143 	 13573.5000658 	 -6776.80372526 	 -6211.26653519 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8394961753 	
	  8144 	 28520.3563568 	 -14490.4843906 	 -13225.5240917 	 0.0 	 0.0 	 0.0 	 0.0 	 20.7119621237 	
	  8145 	 53361.1594073 	   -26061.98057 	  -24106.337291 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4204651863 	
	  8146 	 36547.4728464 	 -17732.5874118 	 -16338.3303235 	 0.0 	 0.0 	 0.0 	 0.0 	  19.098730795 	
	  8147 	 45968.1526795 	 -22127.6951336 	 -20580.3889203 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2511411582 	
	  8148 	 47965.7724758 	 -23123.4893623 	 -21407.5346211 	 0.0 	 0.0 	 0.0 	 0.0 	 19.0201462505 	
	  8149 	 77685.6901825 	 -38852.7624547 	 -35130.2066808 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3039072349 	
	  8150 	 39080.6818069 	 -20302.5830057 	 -18217.8782589 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8030845634 	
	  8151 	 65720.9803563 	 -33780.6575055 	 -30554.4690156 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4977072713 	
	  8152 	 72115.4503972 	 -37641.8913844 	 -33144.6108063 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6670722396 	
	  8153 	 78071.1972649 	 -40529.7739985 	 -35773.1154688 	 0.0 	 0.0 	 0.0 	 0.0 	 15.8319283558 	
	  8154 	 73114.1226233 	 -37151.7730514 	 -33483.5326122 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4143851786 	
	  8155 	 23682.0318301 	  -12148.288528 	 -10866.5605789 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0649965309 	
	  8156 	 36201.5907965 	  -18830.075535 	 -16550.5821699 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8221770336 	
	  8157 	 75664.6685854 	 -39747.5863649 	 -34491.3602416 	 0.0 	 0.0 	 0.0 	 0.0 	 17.1270230816 	
	  8158 	 41582.1715956 	 -21550.5783277 	 -18844.5770474 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2095046279 	
	  8159 	 11915.7993381 	 -6013.75131711 	 -5253.48529856 	 0.0 	 0.0 	 0.0 	 0.0 	 19.4917495437 	
	  8160 	  38701.234259 	 -19473.7398158 	 -16983.9337577 	 0.0 	 0.0 	 0.0 	 0.0 	 16.5743913872 	
	  8161 	 56128.5666541 	 -27699.5018233 	  -24431.021314 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2895465305 	
	  8162 	 24099.2286084 	 -12000.8171597 	 -10556.7516669 	 0.0 	 0.0 	 0.0 	 0.0 	 16.6863818309 	
	  8163 	 31814.9561602 	 -15781.9915191 	 -13777.5570685 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2925022113 	
	  8164 	 15297.2956863 	 -7725.16908481 	 -6705.84835957 	 0.0 	 0.0 	 0.0 	 0.0 	 20.3308228324 	
	  8165 	 51660.0603177 	 -26388.6211099 	 -22703.0910596 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0450821633 	
	  8166 	 9304.71202623 	 -4790.09581349 	  -4066.1543867 	 0.0 	 0.0 	 0.0 	 0.0 	 17.2645460862 	
	  8167 	 29670.6243244 	 -14940.4945607 	 -12965.7108491 	 0.0 	 0.0 	 0.0 	 0.0 	 18.8524073517 	
	  8168 	 39454.0630788 	 -22130.8291268 	 -19229.3245211 	 0.0 	 0.0 	 0.0 	 0.0 	 20.2309235008 	
	  8169 	 35373.7410605 	 -19758.6987258 	 -17136.9514847 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7440352156 	
	  8170 	 46108.1101533 	 -25538.8574048 	 -21988.8572075 	 0.0 	 0.0 	 0.0 	 0.0 	 19.7735882264 	
	  8171 	 86305.6766917 	 -47917.1143178 	 -40950.6743183 	 0.0 	 0.0 	 0.0 	 0.0 	 17.8455771175 	
	  8172 	 37180.0387488 	 -21222.2034327 	 -17876.9684758 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0653027867 	
	  8173 	 93630.4284382 	 -54451.9191435 	 -45228.4891236 	 0.0 	 0.0 	 0.0 	 0.0 	 15.2435927411 	
	  8174 	 26464.8087455 	 -14992.6486821 	 -12614.7654111 	 0.0 	 0.0 	 0.0 	 0.0 	 18.4658634696 	
	  8175 	 35381.8165973 	  -19975.339406 	 -16500.0772358 	 0.0 	 0.0 	 0.0 	 0.0 	 17.5734617931 	
	  8176 	 32655.4766929 	 -18542.3151552 	 -15236.7933493 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8823623687 	
	  8177 	 67578.0500974 	 -37112.5793525 	  -31533.801913 	 0.0 	 0.0 	 0.0 	 0.0 	 15.1600818487 	
	  8178 	 37088.8142298 	 -20419.4095168 	 -17268.4942999 	 0.0 	 0.0 	 0.0 	 0.0 	 19.6335206078 	
	  8179 	 76387.3391287 	 -41422.4144357 	 -35510.2933575 	 0.0 	 0.0 	 0.0 	 0.0 	  17.065157635 	
	  8180 	 32605.7548666 	 -17641.4896423 	 -14879.7685346 	 0.0 	 0.0 	 0.0 	 0.0 	 19.8846294599 	
	  8181 	 36387.6111118 	 -19857.6648225 	 -16563.1859553 	 0.0 	 0.0 	 0.0 	 0.0 	   18.65895259 	
	  8182 	 36303.5199479 	 -20089.1330512 	 -16578.4225399 	 0.0 	 0.0 	 0.0 	 0.0 	 16.1328389588 	
	  8183 	 50922.9715392 	 -28382.5984095 	 -23201.7703966 	 0.0 	 0.0 	 0.0 	 0.0 	  17.384634232 	
	  8184 	 49776.2265043 	 -29002.7767176 	 -23907.1530714 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2312500356 	
	  8185 	 21089.3713752 	 -12353.7308425 	 -10126.0192359 	 0.0 	 0.0 	 0.0 	 0.0 	  20.372044313 	
	  8186 	 21664.1466079 	 -12770.8446009 	 -10310.3287451 	 0.0 	 0.0 	 0.0 	 0.0 	 19.6713659867 	
	  8187 	 73903.2167128 	 -42473.2870485 	 -34118.1791319 	 0.0 	 0.0 	 0.0 	 0.0 	 18.3777181281 	
	  8188 	 52536.7822532 	 -31172.4901935 	 -24919.2497228 	 0.0 	 0.0 	 0.0 	 0.0 	 18.0548680745 	
	  8189 	 57918.4706246 	 -33856.7650314 	 -26932.5967466 	 0.0 	 0.0 	 0.0 	 0.0 	 18.5419021649 	
	  8190 	 34663.2821135 	 -20063.3896131 	 -15952.5234929 	 0.0 	 0.0 	 0.0 	 0.0 	 18.2711165536 	
	  8191 	 14929.6472092 	  -8709.9636604 	 -6852.56398755 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9501765633 	
	  8192 	 61707.0959634 	 -35144.2944848 	 -28213.4246195 	 0.0 	 0.0 	 0.0 	 0.0 	  17.933558508 	
	  8193 	 26952.5952492 	 -15275.5770857 	 -12281.6738974 	 0.0 	 0.0 	 0.0 	 0.0 	 18.7717840674 	
	  8194 	 61895.3647529 	 -35124.5847805 	 -27948.2783679 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3275908025 	
	  8195 	  24413.837699 	 -13735.8546099 	 -11001.1701506 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5145092984 	
	  8196 	 19015.2277377 	 -10774.4351224 	 -8425.32904239 	 0.0 	 0.0 	 0.0 	 0.0 	 20.4013428977 	
	  8197 	 14668.8976906 	 -8375.03150114 	 -6466.64926533 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9910543247 	
	  8198 	 15502.6843964 	 -8255.71885839 	 -6951.61544058 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9774511446 	
	  8199 	 50227.2312594 	 -26471.7470001 	 -22480.0672387 	 0.0 	 0.0 	 0.0 	 0.0 	 19.2460642444 	
	  8200 	 55835.6811045 	 -30322.1365212 	 -25207.2043704 	 0.0 	 0.0 	 0.0 	 0.0 	 17.9655038608 	
	  8201 	 35294.5295551 	 -18819.3004648 	 -15425.0737657 	 0.0 	 0.0 	 0.0 	 0.0 	 17.7962285373 	
	  8202 	 64220.9695549 	 -33995.9178965 	 -27869.3545376 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9892773755 	
	  8203 	 42215.5628104 	 -21719.0288545 	 -18303.9219399 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1857288238 	
	  8204 	 35705.8147962 	 -18777.7432573 	 -15511.7529143 	 0.0 	 0.0 	 0.0 	 0.0 	 19.6065260956 	
	  8205 	 29949.6624343 	 -15539.9517396 	 -12952.8851379 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1930830628 	
	  8206 	 28623.2170178 	 -14852.2871914 	  -12374.967596 	 0.0 	 0.0 	 0.0 	 0.0 	 17.3271556027 	
	  8207 	 37170.5797613 	 -19200.5670933 	 -15786.3120837 	 0.0 	 0.0 	 0.0 	 0.0 	 18.1326940231 	
	  8208 	 31307.3404406 	 -16709.7496165 	 -13451.7417963 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6680811556 	
	  8209 	 26807.4329984 	 -14107.6847281 	 -11317.4610488 	 0.0 	 0.0 	 0.0 	 0.0 	 19.9413256421 	
	  8210 	 63992.4465823 	 -34679.0964721 	 -27535.1761824 	 0.0 	 0.0 	 0.0 	 0.0 	 18.9460108779 	
	  8211 	 104206.747724 	 -57291.6182493 	 -44914.1483178 	 0.0 	 0.0 	 0.0 	 0.0 	  14.938411708 	
	  8212 	 23130.7821797 	 -12747.2673249 	 -9878.85260851 	 0.0 	 0.0 	 0.0 	 0.0 	 19.5864899301 	
	  8213 	 27857.0297023 	 -15373.6127136 	 -11840.5458596 	 0.0 	 0.0 	 0.0 	 0.0 	 17.0045941807 	
	  8214 	 53844.1617835 	 -28340.6500505 	 -22021.4715098 	 0.0 	 0.0 	 0.0 	 0.0 	 19.1962792325 	
	  8215 	 43546.5128397 	 -23735.1859862 	 -18172.5894331 	 0.0 	 0.0 	 0.0 	 0.0 	 18.6005586269 	
	  8216 	 45468.7275978 	 -24644.9916561 	 -18905.9750832 	 0.0 	 0.0 	 0.0 	 0.0 	 19.3885828949 	
	  8217 	  67891.717666 	 -36194.2159487 	 -27528.2803058 	 0.0 	 0.0 	 0.0 	 0.0 	 15.5320648752 	
	  8218 	 33857.3999345 	 -18112.1367934 	 -13650.4699642 	 0.0 	 0.0 	 0.0 	 0.0 	 15.6586486154 	
	  8219 	 54073.4783437 	 -25242.2315461 	 -23764.5996208 	 0.0 	 0.0 	 0.0 	 0.0 	 17.6893539355 	
	  8220 	 85622.5036683 	 -39951.1615951 	 -36870.3071677 	 0.0 	 0.0 	 0.0 	 0.0 	 15.4619626763 	
